trend_name,trend_url,trend_query,tweet_volume,searched_at_datetime,searched_in_country
tarrant,http://twitter.com/search?q=tarrant,tarrant,,2021-09-18 12:16:06.315536,Australia
karl,http://twitter.com/search?q=karl,karl,44164.0,2021-09-18 12:16:06.315536,Australia
#AUSvRSA,http://twitter.com/search?q=%23AUSvRSA,%23AUSvRSA,,2021-09-18 12:16:06.315536,Australia
#SANFL,http://twitter.com/search?q=%23SANFL,%23SANFL,,2021-09-18 12:16:06.315536,Australia
#ThankYouVicPolice,http://twitter.com/search?q=%23ThankYouVicPolice,%23ThankYouVicPolice,,2021-09-18 12:16:06.315536,Australia
#ARGvNZL,http://twitter.com/search?q=%23ARGvNZL,%23ARGvNZL,,2021-09-18 12:16:06.315536,Australia
#freedomrally,http://twitter.com/search?q=%23freedomrally,%23freedomrally,15691.0,2021-09-18 12:16:06.315536,Australia
#COVIDIOTS,http://twitter.com/search?q=%23COVIDIOTS,%23COVIDIOTS,,2021-09-18 12:16:06.315536,Australia
#melbourneprotests,http://twitter.com/search?q=%23melbourneprotests,%23melbourneprotests,,2021-09-18 12:16:06.315536,Australia
#antivaxxers,http://twitter.com/search?q=%23antivaxxers,%23antivaxxers,,2021-09-18 12:16:06.315536,Australia
#trc2021,http://twitter.com/search?q=%23trc2021,%23trc2021,,2021-09-18 12:16:06.315536,Australia
#SexEducation,http://twitter.com/search?q=%23SexEducation,%23SexEducation,73027.0,2021-09-18 12:16:06.315536,Australia
#lockdownmelbourne,http://twitter.com/search?q=%23lockdownmelbourne,%23lockdownmelbourne,,2021-09-18 12:16:06.315536,Australia
HAVE A SAFE FLIGHT,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT%22,%22HAVE+A+SAFE+FLIGHT%22,474807.0,2021-09-18 12:16:06.315536,Brazil
ASSÉDIO NA RECORD,http://twitter.com/search?q=%22ASS%C3%89DIO+NA+RECORD%22,%22ASS%C3%89DIO+NA+RECORD%22,37184.0,2021-09-18 12:16:06.315536,Brazil
Kim Taehyung,http://twitter.com/search?q=%22Kim+Taehyung%22,%22Kim+Taehyung%22,165200.0,2021-09-18 12:16:06.315536,Brazil
Paulo Coelho,http://twitter.com/search?q=%22Paulo+Coelho%22,%22Paulo+Coelho%22,,2021-09-18 12:16:06.315536,Brazil
Brentford,http://twitter.com/search?q=Brentford,Brentford,,2021-09-18 12:16:06.315536,Brazil
Borel,http://twitter.com/search?q=Borel,Borel,70868.0,2021-09-18 12:16:06.315536,Brazil
#MotoGPFoxSports,http://twitter.com/search?q=%23MotoGPFoxSports,%23MotoGPFoxSports,,2021-09-18 12:16:06.315536,Brazil
Louis Vuitton,http://twitter.com/search?q=%22Louis+Vuitton%22,%22Louis+Vuitton%22,28268.0,2021-09-18 12:16:06.315536,Brazil
Ana Paula,http://twitter.com/search?q=%22Ana+Paula%22,%22Ana+Paula%22,,2021-09-18 12:16:06.315536,Brazil
#AFazenda13,http://twitter.com/search?q=%23AFazenda13,%23AFazenda13,175807.0,2021-09-18 12:16:06.315536,Brazil
#BatmanDay,http://twitter.com/search?q=%23BatmanDay,%23BatmanDay,18676.0,2021-09-18 12:16:06.315536,Brazil
Paulo Freire,http://twitter.com/search?q=%22Paulo+Freire%22,%22Paulo+Freire%22,31791.0,2021-09-18 12:16:06.315536,Brazil
#PremierLeagueNaESPN,http://twitter.com/search?q=%23PremierLeagueNaESPN,%23PremierLeagueNaESPN,,2021-09-18 12:16:06.315536,Brazil
#SabadoDetremuraSDV,http://twitter.com/search?q=%23SabadoDetremuraSDV,%23SabadoDetremuraSDV,,2021-09-18 12:16:06.315536,Brazil
Jikook,http://twitter.com/search?q=Jikook,Jikook,72409.0,2021-09-18 12:16:06.315536,Brazil
Moni,http://twitter.com/search?q=Moni,Moni,18131.0,2021-09-18 12:16:06.315536,Brazil
Taetae,http://twitter.com/search?q=Taetae,Taetae,28105.0,2021-09-18 12:16:06.315536,Brazil
Duda Reis,http://twitter.com/search?q=%22Duda+Reis%22,%22Duda+Reis%22,13398.0,2021-09-18 12:16:06.315536,Brazil
OS OLHINHOS,http://twitter.com/search?q=%22OS+OLHINHOS%22,%22OS+OLHINHOS%22,,2021-09-18 12:16:06.315536,Brazil
Weverse,http://twitter.com/search?q=Weverse,Weverse,214495.0,2021-09-18 12:16:06.315536,Brazil
Khai,http://twitter.com/search?q=Khai,Khai,,2021-09-18 12:16:06.315536,Brazil
Aline,http://twitter.com/search?q=Aline,Aline,52148.0,2021-09-18 12:16:06.315536,Brazil
Raul Seixas,http://twitter.com/search?q=%22Raul+Seixas%22,%22Raul+Seixas%22,,2021-09-18 12:16:06.315536,Brazil
kamaitachi,http://twitter.com/search?q=kamaitachi,kamaitachi,,2021-09-18 12:16:06.315536,Brazil
Otis,http://twitter.com/search?q=Otis,Otis,68763.0,2021-09-18 12:16:06.315536,Brazil
Datafolha,http://twitter.com/search?q=Datafolha,Datafolha,34444.0,2021-09-18 12:16:06.315536,Brazil
Dayane,http://twitter.com/search?q=Dayane,Dayane,67698.0,2021-09-18 12:16:06.315536,Brazil
Vôlei,http://twitter.com/search?q=V%C3%B4lei,V%C3%B4lei,10010.0,2021-09-18 12:16:06.315536,Brazil
Darwin,http://twitter.com/search?q=Darwin,Darwin,,2021-09-18 12:16:06.315536,Brazil
Ruby,http://twitter.com/search?q=Ruby,Ruby,94824.0,2021-09-18 12:16:06.315536,Brazil
Montanha,http://twitter.com/search?q=Montanha,Montanha,,2021-09-18 12:16:06.315536,Brazil
Maeve,http://twitter.com/search?q=Maeve,Maeve,38871.0,2021-09-18 12:16:06.315536,Brazil
Maki,http://twitter.com/search?q=Maki,Maki,42649.0,2021-09-18 12:16:06.315536,Brazil
Eric,http://twitter.com/search?q=Eric,Eric,112935.0,2021-09-18 12:16:06.315536,Brazil
Edmundo,http://twitter.com/search?q=Edmundo,Edmundo,,2021-09-18 12:16:06.315536,Brazil
Dynho,http://twitter.com/search?q=Dynho,Dynho,12365.0,2021-09-18 12:16:06.315536,Brazil
Carelli,http://twitter.com/search?q=Carelli,Carelli,12794.0,2021-09-18 12:16:06.315536,Brazil
Lizi,http://twitter.com/search?q=Lizi,Lizi,,2021-09-18 12:16:06.315536,Brazil
Vampeta,http://twitter.com/search?q=Vampeta,Vampeta,,2021-09-18 12:16:06.315536,Brazil
Toby Fox,http://twitter.com/search?q=%22Toby+Fox%22,%22Toby+Fox%22,,2021-09-18 12:16:06.315536,Brazil
#sabadou,http://twitter.com/search?q=%23sabadou,%23sabadou,,2021-09-18 12:16:06.315536,Brazil
#promohqsparty,http://twitter.com/search?q=%23promohqsparty,%23promohqsparty,,2021-09-18 12:16:06.315536,Brazil
#LulaLadrao,http://twitter.com/search?q=%23LulaLadrao,%23LulaLadrao,10468.0,2021-09-18 12:16:06.315536,Brazil
#NovoPeão,http://twitter.com/search?q=%23NovoPe%C3%A3o,%23NovoPe%C3%A3o,46396.0,2021-09-18 12:16:06.315536,Brazil
#LuxoLGBTQ,http://twitter.com/search?q=%23LuxoLGBTQ,%23LuxoLGBTQ,,2021-09-18 12:16:06.315536,Brazil
#FestaAFazenda,http://twitter.com/search?q=%23FestaAFazenda,%23FestaAFazenda,,2021-09-18 12:16:06.315536,Brazil
#DeltaruneChapter2,http://twitter.com/search?q=%23DeltaruneChapter2,%23DeltaruneChapter2,35025.0,2021-09-18 12:16:06.315536,Brazil
#CallOutRacismHateSpeech,http://twitter.com/search?q=%23CallOutRacismHateSpeech,%23CallOutRacismHateSpeech,255895.0,2021-09-18 12:16:06.315536,Brazil
HAVE A SAFE FLIGHT,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT%22,%22HAVE+A+SAFE+FLIGHT%22,474807.0,2021-09-18 12:16:06.315536,Canada
Brentford,http://twitter.com/search?q=Brentford,Brentford,,2021-09-18 12:16:06.315536,Canada
#Caturday,http://twitter.com/search?q=%23Caturday,%23Caturday,,2021-09-18 12:16:06.315536,Canada
Bernie,http://twitter.com/search?q=Bernie,Bernie,17965.0,2021-09-18 12:16:06.315536,Canada
Alberta,http://twitter.com/search?q=Alberta,Alberta,54324.0,2021-09-18 12:16:06.315536,Canada
Toney,http://twitter.com/search?q=Toney,Toney,12459.0,2021-09-18 12:16:06.315536,Canada
Deltarune,http://twitter.com/search?q=Deltarune,Deltarune,226432.0,2021-09-18 12:16:06.315536,Canada
Wolves,http://twitter.com/search?q=Wolves,Wolves,25927.0,2021-09-18 12:16:06.315536,Canada
Taylor,http://twitter.com/search?q=Taylor,Taylor,542191.0,2021-09-18 12:16:06.315536,Canada
#VoteLiberalMajority,http://twitter.com/search?q=%23VoteLiberalMajority,%23VoteLiberalMajority,,2021-09-18 12:16:06.315536,Canada
Montero,http://twitter.com/search?q=Montero,Montero,150770.0,2021-09-18 12:16:06.315536,Canada
#SaturdayMorning,http://twitter.com/search?q=%23SaturdayMorning,%23SaturdayMorning,,2021-09-18 12:16:06.315536,Canada
Kenney,http://twitter.com/search?q=Kenney,Kenney,26972.0,2021-09-18 12:16:06.315536,Canada
Clinton,http://twitter.com/search?q=Clinton,Clinton,39503.0,2021-09-18 12:16:06.315536,Canada
#freecodefridaycontest,http://twitter.com/search?q=%23freecodefridaycontest,%23freecodefridaycontest,,2021-09-18 12:16:06.315536,Canada
Anne Casabonne,http://twitter.com/search?q=%22Anne+Casabonne%22,%22Anne+Casabonne%22,,2021-09-18 12:16:06.315536,Canada
#SexEducation,http://twitter.com/search?q=%23SexEducation,%23SexEducation,73027.0,2021-09-18 12:16:06.315536,Canada
China,http://twitter.com/search?q=China,China,320032.0,2021-09-18 12:16:06.315536,Canada
Jikook,http://twitter.com/search?q=Jikook,Jikook,72409.0,2021-09-18 12:16:06.315536,Canada
Scottie Barnes,http://twitter.com/search?q=%22Scottie+Barnes%22,%22Scottie+Barnes%22,,2021-09-18 12:16:06.315536,Canada
Ric Flair,http://twitter.com/search?q=%22Ric+Flair%22,%22Ric+Flair%22,13417.0,2021-09-18 12:16:06.315536,Canada
Otis,http://twitter.com/search?q=Otis,Otis,68763.0,2021-09-18 12:16:06.315536,Canada
Donaldson,http://twitter.com/search?q=Donaldson,Donaldson,,2021-09-18 12:16:06.315536,Canada
Comirnaty,http://twitter.com/search?q=Comirnaty,Comirnaty,,2021-09-18 12:16:06.315536,Canada
Tommy Dreamer,http://twitter.com/search?q=%22Tommy+Dreamer%22,%22Tommy+Dreamer%22,,2021-09-18 12:16:06.315536,Canada
Jim Hughson,http://twitter.com/search?q=%22Jim+Hughson%22,%22Jim+Hughson%22,,2021-09-18 12:16:06.315536,Canada
Stripling,http://twitter.com/search?q=Stripling,Stripling,,2021-09-18 12:16:06.315536,Canada
Giants,http://twitter.com/search?q=Giants,Giants,88472.0,2021-09-18 12:16:06.315536,Canada
conrad black,http://twitter.com/search?q=%22conrad+black%22,%22conrad+black%22,,2021-09-18 12:16:06.315536,Canada
vaxzevria,http://twitter.com/search?q=vaxzevria,vaxzevria,,2021-09-18 12:16:06.315536,Canada
Laura Loomer,http://twitter.com/search?q=%22Laura+Loomer%22,%22Laura+Loomer%22,42172.0,2021-09-18 12:16:06.315536,Canada
Australia,http://twitter.com/search?q=Australia,Australia,218497.0,2021-09-18 12:16:06.315536,Canada
swollen balls,http://twitter.com/search?q=%22swollen+balls%22,%22swollen+balls%22,30164.0,2021-09-18 12:16:06.315536,Canada
Burger Baron,http://twitter.com/search?q=%22Burger+Baron%22,%22Burger+Baron%22,,2021-09-18 12:16:06.315536,Canada
Louisville,http://twitter.com/search?q=Louisville,Louisville,18652.0,2021-09-18 12:16:06.315536,Canada
the twins,http://twitter.com/search?q=%22the+twins%22,%22the+twins%22,,2021-09-18 12:16:06.315536,Canada
Brian Laundrie,http://twitter.com/search?q=%22Brian+Laundrie%22,%22Brian+Laundrie%22,30292.0,2021-09-18 12:16:06.315536,Canada
Lil Nas,http://twitter.com/search?q=%22Lil+Nas%22,%22Lil+Nas%22,165524.0,2021-09-18 12:16:06.315536,Canada
AUKUS,http://twitter.com/search?q=AUKUS,AUKUS,48717.0,2021-09-18 12:16:06.315536,Canada
Toby Fox,http://twitter.com/search?q=%22Toby+Fox%22,%22Toby+Fox%22,,2021-09-18 12:16:06.315536,Canada
Salmon Arm,http://twitter.com/search?q=%22Salmon+Arm%22,%22Salmon+Arm%22,,2021-09-18 12:16:06.315536,Canada
Reaper,http://twitter.com/search?q=Reaper,Reaper,20368.0,2021-09-18 12:16:06.315536,Canada
Coach Beard,http://twitter.com/search?q=%22Coach+Beard%22,%22Coach+Beard%22,,2021-09-18 12:16:06.315536,Canada
AbokiFX,http://twitter.com/search?q=AbokiFX,AbokiFX,31568.0,2021-09-18 12:16:06.315536,Canada
arbuckle,http://twitter.com/search?q=arbuckle,arbuckle,,2021-09-18 12:16:06.315536,Canada
kevin vuong,http://twitter.com/search?q=%22kevin+vuong%22,%22kevin+vuong%22,,2021-09-18 12:16:06.315536,Canada
Maeve,http://twitter.com/search?q=Maeve,Maeve,38871.0,2021-09-18 12:16:06.315536,Canada
Giveon,http://twitter.com/search?q=Giveon,Giveon,14852.0,2021-09-18 12:16:06.315536,Canada
Nicki Minaj,http://twitter.com/search?q=%22Nicki+Minaj%22,%22Nicki+Minaj%22,97609.0,2021-09-18 12:16:06.315536,Canada
Summoner,http://twitter.com/search?q=Summoner,Summoner,13570.0,2021-09-18 12:16:06.315536,Canada
#WOLBRE,http://twitter.com/search?q=%23WOLBRE,%23WOLBRE,,2021-09-18 12:16:06.315536,France
HAVE A SAFE FLIGHT,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT%22,%22HAVE+A+SAFE+FLIGHT%22,476336.0,2021-09-18 12:16:06.315536,France
#BatmanDay,http://twitter.com/search?q=%23BatmanDay,%23BatmanDay,18676.0,2021-09-18 12:16:06.315536,France
#chasseurs,http://twitter.com/search?q=%23chasseurs,%23chasseurs,,2021-09-18 12:16:06.315536,France
#JourneesDuPatrimoine,http://twitter.com/search?q=%23JourneesDuPatrimoine,%23JourneesDuPatrimoine,,2021-09-18 12:16:06.315536,France
#RCLLOSC,http://twitter.com/search?q=%23RCLLOSC,%23RCLLOSC,,2021-09-18 12:16:06.315536,France
Brentford,http://twitter.com/search?q=Brentford,Brentford,,2021-09-18 12:16:06.315536,France
Maki,http://twitter.com/search?q=Maki,Maki,42689.0,2021-09-18 12:16:06.315536,France
De Ligt,http://twitter.com/search?q=%22De+Ligt%22,%22De+Ligt%22,,2021-09-18 12:16:06.315536,France
Naoya,http://twitter.com/search?q=Naoya,Naoya,14306.0,2021-09-18 12:16:06.315536,France
Sterling,http://twitter.com/search?q=Sterling,Sterling,17979.0,2021-09-18 12:16:06.315536,France
Chan,http://twitter.com/search?q=Chan,Chan,313030.0,2021-09-18 12:16:06.315536,France
Shigaraki,http://twitter.com/search?q=Shigaraki,Shigaraki,,2021-09-18 12:16:06.315536,France
Iniesta,http://twitter.com/search?q=Iniesta,Iniesta,,2021-09-18 12:16:06.315536,France
Jikook,http://twitter.com/search?q=Jikook,Jikook,72409.0,2021-09-18 12:16:06.315536,France
Weverse,http://twitter.com/search?q=Weverse,Weverse,214866.0,2021-09-18 12:16:06.315536,France
Jour de Derby,http://twitter.com/search?q=%22Jour+de+Derby%22,%22Jour+de+Derby%22,,2021-09-18 12:16:06.315536,France
Bollaert,http://twitter.com/search?q=Bollaert,Bollaert,,2021-09-18 12:16:06.315536,France
JOUR DE MATCH,http://twitter.com/search?q=%22JOUR+DE+MATCH%22,%22JOUR+DE+MATCH%22,,2021-09-18 12:16:06.315536,France
Deltarune,http://twitter.com/search?q=Deltarune,Deltarune,226432.0,2021-09-18 12:16:06.315536,France
L'âge,http://twitter.com/search?q=L%27%C3%A2ge,L%27%C3%A2ge,18090.0,2021-09-18 12:16:06.315536,France
Gaulle,http://twitter.com/search?q=Gaulle,Gaulle,,2021-09-18 12:16:06.315536,France
NATO,http://twitter.com/search?q=NATO,NATO,38493.0,2021-09-18 12:16:06.315536,France
Charline Vanhoenacker,http://twitter.com/search?q=%22Charline+Vanhoenacker%22,%22Charline+Vanhoenacker%22,,2021-09-18 12:16:06.315536,France
Toulon,http://twitter.com/search?q=Toulon,Toulon,11447.0,2021-09-18 12:16:06.315536,France
#AlgerieDansUnTitre,http://twitter.com/search?q=%23AlgerieDansUnTitre,%23AlgerieDansUnTitre,,2021-09-18 12:16:06.315536,France
#JEP2021,http://twitter.com/search?q=%23JEP2021,%23JEP2021,,2021-09-18 12:16:06.315536,France
#FreebetPMU,http://twitter.com/search?q=%23FreebetPMU,%23FreebetPMU,,2021-09-18 12:16:06.315536,France
#Manifs18septembre,http://twitter.com/search?q=%23Manifs18septembre,%23Manifs18septembre,24606.0,2021-09-18 12:16:06.315536,France
#manifestation18septembre,http://twitter.com/search?q=%23manifestation18septembre,%23manifestation18septembre,,2021-09-18 12:16:06.315536,France
#Bouteflika,http://twitter.com/search?q=%23Bouteflika,%23Bouteflika,14176.0,2021-09-18 12:16:06.315536,France
#WorldCleanUpDay,http://twitter.com/search?q=%23WorldCleanUpDay,%23WorldCleanUpDay,,2021-09-18 12:16:06.315536,France
#CongresPS,http://twitter.com/search?q=%23CongresPS,%23CongresPS,,2021-09-18 12:16:06.315536,France
#TFCGF38,http://twitter.com/search?q=%23TFCGF38,%23TFCGF38,,2021-09-18 12:16:06.315536,France
#SDDAY,http://twitter.com/search?q=%23SDDAY,%23SDDAY,,2021-09-18 12:16:06.315536,France
#PSGOL,http://twitter.com/search?q=%23PSGOL,%23PSGOL,,2021-09-18 12:16:06.315536,France
#Hello01netHelloMoto,http://twitter.com/search?q=%23Hello01netHelloMoto,%23Hello01netHelloMoto,,2021-09-18 12:16:06.315536,France
#ASSEFCGB,http://twitter.com/search?q=%23ASSEFCGB,%23ASSEFCGB,,2021-09-18 12:16:06.315536,France
#TLMVPSP,http://twitter.com/search?q=%23TLMVPSP,%23TLMVPSP,,2021-09-18 12:16:06.315536,France
#villeurbanne,http://twitter.com/search?q=%23villeurbanne,%23villeurbanne,,2021-09-18 12:16:06.315536,France
#Amiens,http://twitter.com/search?q=%23Amiens,%23Amiens,,2021-09-18 12:16:06.315536,France
#RCLens,http://twitter.com/search?q=%23RCLens,%23RCLens,,2021-09-18 12:16:06.315536,France
#AUKUS,http://twitter.com/search?q=%23AUKUS,%23AUKUS,16362.0,2021-09-18 12:16:06.315536,France
#montezledebit,http://twitter.com/search?q=%23montezledebit,%23montezledebit,,2021-09-18 12:16:06.315536,France
#IchWaehleLinks,http://twitter.com/search?q=%23IchWaehleLinks,%23IchWaehleLinks,10426.0,2021-09-18 12:16:06.315536,Germany
#KSVH96,http://twitter.com/search?q=%23KSVH96,%23KSVH96,,2021-09-18 12:16:06.315536,Germany
#Thelen,http://twitter.com/search?q=%23Thelen,%23Thelen,,2021-09-18 12:16:06.315536,Germany
HAVE A SAFE FLIGHT,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT%22,%22HAVE+A+SAFE+FLIGHT%22,474807.0,2021-09-18 12:16:06.315536,Germany
#Nena,http://twitter.com/search?q=%23Nena,%23Nena,,2021-09-18 12:16:06.315536,Germany
#b1809,http://twitter.com/search?q=%23b1809,%23b1809,,2021-09-18 12:16:06.315536,Germany
Sachsen,http://twitter.com/search?q=Sachsen,Sachsen,,2021-09-18 12:16:06.315536,Germany
Würstchen,http://twitter.com/search?q=W%C3%BCrstchen,W%C3%BCrstchen,,2021-09-18 12:16:06.315536,Germany
Schönen Samstag,http://twitter.com/search?q=%22Sch%C3%B6nen+Samstag%22,%22Sch%C3%B6nen+Samstag%22,,2021-09-18 12:16:06.315536,Germany
Start ins Wochenende,http://twitter.com/search?q=%22Start+ins+Wochenende%22,%22Start+ins+Wochenende%22,,2021-09-18 12:16:06.315536,Germany
Freedom Day,http://twitter.com/search?q=%22Freedom+Day%22,%22Freedom+Day%22,10497.0,2021-09-18 12:16:06.315536,Germany
Kerstin Ott,http://twitter.com/search?q=%22Kerstin+Ott%22,%22Kerstin+Ott%22,,2021-09-18 12:16:06.315536,Germany
Fahrradweg,http://twitter.com/search?q=Fahrradweg,Fahrradweg,,2021-09-18 12:16:06.315536,Germany
Jikook,http://twitter.com/search?q=Jikook,Jikook,72409.0,2021-09-18 12:16:06.315536,Germany
Özil,http://twitter.com/search?q=%C3%96zil,%C3%96zil,,2021-09-18 12:16:06.315536,Germany
Marienplatz,http://twitter.com/search?q=Marienplatz,Marienplatz,,2021-09-18 12:16:06.315536,Germany
Auswanderung,http://twitter.com/search?q=Auswanderung,Auswanderung,,2021-09-18 12:16:06.315536,Germany
Todenhöfer,http://twitter.com/search?q=Todenh%C3%B6fer,Todenh%C3%B6fer,,2021-09-18 12:16:06.315536,Germany
Platzverweis,http://twitter.com/search?q=Platzverweis,Platzverweis,,2021-09-18 12:16:06.315536,Germany
hobi,http://twitter.com/search?q=hobi,hobi,107093.0,2021-09-18 12:16:06.315536,Germany
Rothenburg,http://twitter.com/search?q=Rothenburg,Rothenburg,,2021-09-18 12:16:06.315536,Germany
Regensburg,http://twitter.com/search?q=Regensburg,Regensburg,,2021-09-18 12:16:06.315536,Germany
Aufhebung,http://twitter.com/search?q=Aufhebung,Aufhebung,,2021-09-18 12:16:06.315536,Germany
schönen freitag,http://twitter.com/search?q=%22sch%C3%B6nen+freitag%22,%22sch%C3%B6nen+freitag%22,,2021-09-18 12:16:06.315536,Germany
Weimar,http://twitter.com/search?q=Weimar,Weimar,,2021-09-18 12:16:06.315536,Germany
Hannover 96,http://twitter.com/search?q=%22Hannover+96%22,%22Hannover+96%22,,2021-09-18 12:16:06.315536,Germany
Deltarune,http://twitter.com/search?q=Deltarune,Deltarune,226432.0,2021-09-18 12:16:06.315536,Germany
jungkook,http://twitter.com/search?q=jungkook,jungkook,660816.0,2021-09-18 12:16:06.315536,Germany
Grad Erwärmung,http://twitter.com/search?q=%22Grad+Erw%C3%A4rmung%22,%22Grad+Erw%C3%A4rmung%22,,2021-09-18 12:16:06.315536,Germany
erwachsen,http://twitter.com/search?q=erwachsen,erwachsen,,2021-09-18 12:16:06.315536,Germany
German Angst,http://twitter.com/search?q=%22German+Angst%22,%22German+Angst%22,,2021-09-18 12:16:06.315536,Germany
Corona-Maßnahmen,http://twitter.com/search?q=Corona-Ma%C3%9Fnahmen,Corona-Ma%C3%9Fnahmen,,2021-09-18 12:16:06.315536,Germany
Samstagmorgen,http://twitter.com/search?q=Samstagmorgen,Samstagmorgen,,2021-09-18 12:16:06.315536,Germany
Dune,http://twitter.com/search?q=Dune,Dune,34063.0,2021-09-18 12:16:06.315536,Germany
Nürnberger,http://twitter.com/search?q=N%C3%BCrnberger,N%C3%BCrnberger,,2021-09-18 12:16:06.315536,Germany
Lüneburg,http://twitter.com/search?q=L%C3%BCneburg,L%C3%BCneburg,,2021-09-18 12:16:06.315536,Germany
Montero,http://twitter.com/search?q=Montero,Montero,150770.0,2021-09-18 12:16:06.315536,Germany
Bamberg,http://twitter.com/search?q=Bamberg,Bamberg,,2021-09-18 12:16:06.315536,Germany
Revolution,http://twitter.com/search?q=Revolution,Revolution,53883.0,2021-09-18 12:16:06.315536,Germany
wählertäuschung,http://twitter.com/search?q=w%C3%A4hlert%C3%A4uschung,w%C3%A4hlert%C3%A4uschung,,2021-09-18 12:16:06.315536,Germany
sonnabend,http://twitter.com/search?q=sonnabend,sonnabend,,2021-09-18 12:16:06.315536,Germany
Otis,http://twitter.com/search?q=Otis,Otis,68763.0,2021-09-18 12:16:06.315536,Germany
Syrer,http://twitter.com/search?q=Syrer,Syrer,,2021-09-18 12:16:06.315536,Germany
AbokiFX,http://twitter.com/search?q=AbokiFX,AbokiFX,31568.0,2021-09-18 12:16:06.315536,Germany
würste,http://twitter.com/search?q=w%C3%BCrste,w%C3%BCrste,,2021-09-18 12:16:06.315536,Germany
Bangtan,http://twitter.com/search?q=Bangtan,Bangtan,130216.0,2021-09-18 12:16:06.315536,Germany
Wahlsieger,http://twitter.com/search?q=Wahlsieger,Wahlsieger,,2021-09-18 12:16:06.315536,Germany
Grammozis,http://twitter.com/search?q=Grammozis,Grammozis,,2021-09-18 12:16:06.315536,Germany
Dirty Dancing,http://twitter.com/search?q=%22Dirty+Dancing%22,%22Dirty+Dancing%22,,2021-09-18 12:16:06.315536,Germany
Lufthoheit,http://twitter.com/search?q=Lufthoheit,Lufthoheit,,2021-09-18 12:16:06.315536,Germany
HAVE A SAFE FLIGHT,http://twitter.com/search?q=%22HAVE+A+SAFE+FLIGHT%22,%22HAVE+A+SAFE+FLIGHT%22,474807.0,2021-09-18 12:16:06.315536,India
#AmarinderSingh,http://twitter.com/search?q=%23AmarinderSingh,%23AmarinderSingh,11422.0,2021-09-18 12:16:06.315536,India
#PunjabPolitics,http://twitter.com/search?q=%23PunjabPolitics,%23PunjabPolitics,,2021-09-18 12:16:06.315536,India
#BabulSupriyo,http://twitter.com/search?q=%23BabulSupriyo,%23BabulSupriyo,,2021-09-18 12:16:06.315536,India
#IndiasPrideViratKohli,http://twitter.com/search?q=%23IndiasPrideViratKohli,%23IndiasPrideViratKohli,128628.0,2021-09-18 12:16:06.315536,India
#PlayerzpotPeKhelaKya,http://twitter.com/search?q=%23PlayerzpotPeKhelaKya,%23PlayerzpotPeKhelaKya,,2021-09-18 12:16:06.315536,India
Jikook,http://twitter.com/search?q=Jikook,Jikook,72409.0,2021-09-18 12:16:06.315536,India
Sidhu,http://twitter.com/search?q=Sidhu,Sidhu,,2021-09-18 12:16:06.315536,India
PS-1,http://twitter.com/search?q=PS-1,PS-1,67765.0,2021-09-18 12:16:06.315536,India
FASHION ICON V,http://twitter.com/search?q=%22FASHION+ICON+V%22,%22FASHION+ICON+V%22,64807.0,2021-09-18 12:16:06.315536,India
DESERVING WINNER DIVYA,http://twitter.com/search?q=%22DESERVING+WINNER+DIVYA%22,%22DESERVING+WINNER+DIVYA%22,154381.0,2021-09-18 12:16:06.315536,India
कैप्टन अमरिंदर सिंह,http://twitter.com/search?q=%22%E0%A4%95%E0%A5%88%E0%A4%AA%E0%A5%8D%E0%A4%9F%E0%A4%A8+%E0%A4%85%E0%A4%AE%E0%A4%B0%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%B0+%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%22,%22%E0%A4%95%E0%A5%88%E0%A4%AA%E0%A5%8D%E0%A4%9F%E0%A4%A8+%E0%A4%85%E0%A4%AE%E0%A4%B0%E0%A4%BF%E0%A4%82%E0%A4%A6%E0%A4%B0+%E0%A4%B8%E0%A4%BF%E0%A4%82%E0%A4%B9%22,10014.0,2021-09-18 12:16:06.315536,India
2seok,http://twitter.com/search?q=2seok,2seok,18031.0,2021-09-18 12:16:06.315536,India
ENCHANTING BOND JASLY,http://twitter.com/search?q=%22ENCHANTING+BOND+JASLY%22,%22ENCHANTING+BOND+JASLY%22,11321.0,2021-09-18 12:16:06.315536,India
बाबुल सुप्रियो,http://twitter.com/search?q=%22%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%81%E0%A4%B2+%E0%A4%B8%E0%A5%81%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%8B%22,%22%E0%A4%AC%E0%A4%BE%E0%A4%AC%E0%A5%81%E0%A4%B2+%E0%A4%B8%E0%A5%81%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%BF%E0%A4%AF%E0%A5%8B%22,11232.0,2021-09-18 12:16:06.315536,India
Toney,http://twitter.com/search?q=Toney,Toney,12459.0,2021-09-18 12:16:06.315536,India
Kim Taehyung,http://twitter.com/search?q=%22Kim+Taehyung%22,%22Kim+Taehyung%22,165200.0,2021-09-18 12:16:06.315536,India
